user_id,teamchat_session_id,leaves_time
702,6817,1:00:00 AM
1508,6912,1:00:00 AM
1164,12209,1:00:00 AM
1789,6819,1:00:00 AM
1671,6858,1:00:00 AM
1561,6796,1:00:00 AM
2021,6920,1:00:00 AM
1153,7212,1:00:00 AM
1056,6780,1:00:00 AM
2058,7505,1:00:00 AM
2014,8474,1:00:00 AM
1816,6946,1:00:00 AM
778,6780,1:00:00 AM
1509,6889,1:00:00 AM
1253,7058,1:00:00 AM
1295,7024,1:00:00 AM
1428,6984,1:00:00 AM
767,6791,1:00:00 AM
352,6863,1:00:00 AM
230,6853,1:00:00 AM
738,6789,1:00:00 AM
102,18939,1:00:00 AM
1107,6796,1:00:00 AM
1515,6776,1:00:00 AM
226,6811,1:00:00 AM
556,6809,1:00:00 AM
733,6850,1:00:00 AM
589,6889,1:00:00 AM
1596,6791,1:00:00 AM
630,6785,1:00:00 AM
1593,6974,1:00:00 AM
719,6792,1:00:00 AM
341,6780,1:00:00 AM
1929,6800,1:00:00 AM
311,6866,1:00:00 AM
1136,6859,1:00:00 AM
631,6789,1:00:00 AM
368,6792,1:00:00 AM
554,6820,1:00:00 AM
546,6817,1:00:00 AM
2037,6821,1:00:00 AM
576,6922,1:00:00 AM
951,6903,1:00:00 AM
513,6785,1:00:00 AM
428,6886,1:00:00 AM
1272,6777,1:00:00 AM
712,6850,1:00:00 AM
2035,22551,1:00:00 AM
797,7432,1:00:00 AM
1688,7024,1:00:00 AM
985,6925,1:00:00 AM
70,23415,1:00:00 AM
1084,6778,1:00:00 AM
207,24372,1:00:00 AM
1398,6780,1:00:00 AM
483,6779,1:00:00 AM
110,6854,1:00:00 AM
1914,6819,1:00:00 AM
1188,7270,1:00:00 AM
1318,6910,1:00:00 AM
1659,6810,1:00:00 AM
894,7726,1:00:00 AM
1854,12209,1:00:00 AM
1370,7212,1:00:00 AM
1873,6850,1:00:00 AM
751,6809,1:00:00 AM
1168,23204,1:00:00 AM
1896,6974,1:00:00 AM
1035,6790,1:00:00 AM
2066,6799,1:00:00 AM
2067,6784,1:00:00 AM
1545,6984,1:00:00 AM
1482,6787,1:00:00 AM
1879,6797,1:00:00 AM
1362,6984,1:00:00 AM
1127,7008,1:00:00 AM
1929,6800,1:00:00 AM
558,7007,1:00:00 AM
1989,6782,1:00:00 AM
1454,6776,1:00:00 AM
1212,7726,1:00:00 AM
1070,6911,1:00:00 AM
616,15383,1:00:00 AM
999,6780,1:00:00 AM
1256,6785,1:00:00 AM
648,6781,1:00:00 AM
1672,6784,1:00:00 AM
391,6809,1:00:00 AM
557,6853,1:00:00 AM
1488,6951,1:00:00 AM
1383,6777,1:00:00 AM
262,7022,1:00:00 AM
606,8474,1:00:00 AM
1008,7280,1:00:00 AM
485,6951,1:00:00 AM
993,19390,1:00:00 AM
122,6914,1:00:00 AM
1800,6785,1:00:00 AM
1316,12209,1:00:00 AM
1554,6780,1:00:00 AM
1970,6777,1:00:00 AM
513,6785,1:00:00 AM
1120,6903,1:00:00 AM
1617,7024,1:00:00 AM
104,6795,1:00:00 AM
1452,6891,1:00:00 AM
472,21555,1:00:00 AM
615,6777,1:00:00 AM
1817,7058,1:00:00 AM
681,7038,1:00:00 AM
378,6914,1:00:00 AM
1479,6794,1:00:00 AM
1521,6794,1:00:00 AM
425,7443,1:00:00 AM
1441,6782,1:00:00 AM
110,6854,1:00:00 AM
230,6853,1:00:00 AM
507,6813,1:00:00 AM
1008,7280,1:00:00 AM
482,6787,1:00:00 AM
1107,6796,1:00:00 AM
1078,6795,1:00:00 AM
1561,6796,1:00:00 AM
137,8205,1:00:00 AM
1383,6777,1:00:00 AM
1753,6791,1:00:00 AM
450,6795,1:00:00 AM
9,6776,1:00:00 AM
259,9529,1:00:00 AM
724,6956,1:00:00 AM
645,11208,1:00:00 AM
492,16274,1:00:00 AM
352,6863,1:00:00 AM
923,7432,1:00:00 AM
822,22935,1:00:00 AM
1454,6776,1:00:00 AM
1509,6889,1:00:00 AM
483,6779,1:00:00 AM
1372,6866,1:00:00 AM
971,6858,1:00:00 AM
751,6809,1:00:00 AM
31,6783,1:00:00 AM
1362,6984,1:00:00 AM
1990,23415,1:00:00 AM
449,6778,1:00:00 AM
545,6838,1:00:00 AM
412,6778,1:00:00 AM
668,6781,1:00:00 AM
1035,6790,1:00:00 AM
1991,6850,1:00:00 AM
430,24967,1:00:00 AM
1225,6850,1:00:00 AM
1462,6889,1:00:00 AM
955,7104,1:00:00 AM
309,18939,1:00:00 AM
863,6811,1:00:00 AM
88,6821,1:00:00 AM
368,6792,1:00:00 AM
1554,6780,1:00:00 AM
876,6920,1:00:00 AM
702,6817,1:00:00 AM
1626,6778,1:00:00 AM
563,6789,1:00:00 AM
1398,6780,1:00:00 AM
250,7028,1:00:00 AM
1152,6922,1:00:00 AM
1118,6850,1:00:00 AM
1788,6925,1:00:00 AM
694,6821,1:00:00 AM
90,7008,1:00:00 AM
454,6791,1:00:00 AM
1492,37228,1:00:00 AM
241,7022,1:00:00 AM
621,6914,1:00:00 AM
1065,24372,1:00:00 AM
560,6925,1:00:00 AM
1583,18939,1:00:00 AM
996,6984,1:00:00 AM
1598,6859,1:00:00 AM
1941,6866,1:00:00 AM
174,6819,1:00:00 AM
110,6854,1:00:00 AM
1096,6820,1:00:00 AM
1179,22935,1:00:00 AM
1429,6776,1:00:00 AM
843,6809,1:00:00 AM
1318,6910,1:00:00 AM
547,7726,1:00:00 AM
1550,6910,1:00:00 AM
533,6791,1:00:00 AM
2083,6783,1:00:00 AM
333,6811,1:00:00 AM
214,6779,1:00:00 AM
1070,6911,1:00:00 AM
135,12209,1:00:00 AM
1271,37480,1:00:00 AM
1761,8903,1:00:00 AM
1287,6790,1:00:00 AM
1959,6820,1:00:00 AM
1268,6791,1:00:00 AM
1817,7058,1:00:00 AM
2026,7104,1:00:00 AM
1164,12209,1:00:00 AM
743,6922,1:00:00 AM
834,6819,1:00:00 AM
797,7432,1:00:00 AM
698,6781,1:00:00 AM
2008,19390,1:00:00 AM
1005,6791,1:00:00 AM
1248,7058,1:00:00 AM
1450,6794,1:00:00 AM
2018,6820,1:00:00 AM
776,6795,1:00:00 AM
1932,22551,1:00:00 AM
2093,6922,1:00:00 AM
1894,27253,1:00:00 AM
108,6809,1:00:00 AM
792,6779,1:00:00 AM
1675,6787,1:00:00 AM
1879,6797,1:00:00 AM
1020,34969,1:00:00 AM
350,6777,1:00:00 AM
1254,6819,1:00:00 AM
1494,6859,1:00:00 AM
1753,6791,1:00:00 AM
559,6790,1:00:00 AM
1258,7058,1:00:00 AM
853,7212,1:00:00 AM
1625,24967,1:00:00 AM
730,6891,1:00:00 AM
967,6783,1:00:00 AM
1484,6790,1:00:00 AM
686,24372,1:00:00 AM
329,6914,1:00:00 AM
971,6858,1:00:00 AM
1919,6888,1:00:00 AM
1525,7028,1:00:00 AM
1225,6850,1:00:00 AM
1068,6779,1:00:00 AM
606,8474,1:00:00 AM
611,6809,1:00:00 AM
792,6779,1:00:00 AM
1472,19390,1:00:00 AM
985,6925,1:00:00 AM
661,7432,1:00:00 AM
1212,7726,1:00:00 AM
1396,6815,1:00:00 AM
770,18142,1:00:00 AM
378,6914,1:00:00 AM
1412,6820,1:00:00 AM
578,7058,1:00:00 AM
1045,7058,1:00:00 AM
1538,6854,1:00:00 AM
2066,6799,1:00:00 AM
178,6949,1:00:00 AM
237,7104,1:00:00 AM
250,7028,1:00:00 AM
1305,6925,1:00:00 AM
371,7104,1:00:00 AM
1362,6984,1:00:00 AM
224,27253,1:00:00 AM
110,6854,1:00:00 AM
1662,23204,1:00:00 AM
62,6792,1:00:00 AM
556,6809,1:00:00 AM
2016,15383,1:00:00 AM
1800,6785,1:00:00 AM
908,23919,1:00:00 AM
461,6787,1:00:00 AM
1378,6956,1:00:00 AM
34,27257,1:00:00 AM
1554,6780,1:00:00 AM
226,6811,1:00:00 AM
296,17406,1:00:00 AM
1078,6795,1:00:00 AM
458,6781,1:00:00 AM
743,6922,1:00:00 AM
1494,6859,1:00:00 AM
1137,18142,1:00:00 AM
744,6889,1:00:00 AM
2075,6854,1:00:00 AM
1574,6850,1:00:00 AM
148,6974,1:00:00 AM
1311,6797,1:00:00 AM
900,40690,1:00:00 AM
1349,6792,1:00:00 AM
1001,6949,1:00:00 AM
419,6858,1:00:00 AM
907,15383,1:00:00 AM
1451,6817,1:00:00 AM
1793,7058,1:00:00 AM
578,7058,1:00:00 AM
987,6925,1:00:00 AM
838,6889,1:00:00 AM
1556,6922,1:00:00 AM
401,6790,1:00:00 AM
1548,6776,1:00:00 AM
1816,6946,1:00:00 AM
518,6782,1:00:00 AM
1070,6911,1:00:00 AM
839,6792,1:00:00 AM
1020,34969,1:00:00 AM
208,6858,1:00:00 AM
897,7280,1:00:00 AM
686,24372,1:00:00 AM
277,6838,1:00:00 AM
1638,7347,1:00:00 AM
1268,6791,1:00:00 AM
448,21586,1:00:00 AM
1894,27253,1:00:00 AM
1247,6912,1:00:00 AM
407,6777,1:00:00 AM
237,7104,1:00:00 AM
1550,6910,1:00:00 AM
1498,6795,1:00:00 AM
483,6779,1:00:00 AM
1379,18939,1:00:00 AM
674,6778,1:00:00 AM
950,6914,1:00:00 AM
1587,6780,1:00:00 AM
520,8903,1:00:00 AM
1168,23204,1:00:00 AM
724,6956,1:00:00 AM
137,8205,1:00:00 AM
1411,6854,1:00:00 AM
1970,6777,1:00:00 AM
1604,7058,1:00:00 AM
1498,6795,1:00:00 AM
1559,6912,1:00:00 AM
1074,6838,1:00:00 AM
1427,18939,1:00:00 AM
260,7270,1:00:00 AM
556,6809,1:00:00 AM
1593,6974,1:00:00 AM
489,7022,1:00:00 AM
1059,6811,1:00:00 AM
1212,7726,1:00:00 AM
557,6853,1:00:00 AM
814,14146,1:00:00 AM
533,6791,1:00:00 AM
260,7270,1:00:00 AM
582,24121,1:00:00 AM
963,6850,1:00:00 AM
1665,6811,1:00:00 AM
1152,6922,1:00:00 AM
545,6838,1:00:00 AM
929,6797,1:00:00 AM
1052,39568,1:00:00 AM
1800,6785,1:00:00 AM
2023,6850,1:00:00 AM
1370,7212,1:00:00 AM
1817,7058,1:00:00 AM
1997,6875,1:00:00 AM
1995,6925,1:00:00 AM
437,6776,1:00:00 AM
740,6778,1:00:00 AM
1442,12209,1:00:00 AM
1225,6850,1:00:00 AM
262,7022,1:00:00 AM
1096,6820,1:00:00 AM
1859,34844,1:00:00 AM
1200,6777,1:00:00 AM
222,6778,1:00:00 AM
1058,24372,1:00:00 AM
401,6790,1:00:00 AM
430,24967,1:00:00 AM
136,6795,1:00:00 AM
1451,6817,1:00:00 AM
388,6795,1:00:00 AM
1536,7505,1:00:00 AM
476,6863,1:00:00 AM
464,6888,1:00:00 AM
280,6956,1:00:00 AM
1428,6984,1:00:00 AM
201,6974,1:00:00 AM
789,6796,1:00:00 AM
1658,6782,1:00:00 AM
80,6791,1:00:00 AM
1535,6795,1:00:00 AM
1220,6859,1:00:00 AM
31,6783,1:00:00 AM
996,6984,1:00:00 AM
442,7035,1:00:00 AM
1056,6780,1:00:00 AM
1920,6956,1:00:00 AM
1276,6914,1:00:00 AM
906,18939,1:00:00 AM
277,6838,1:00:00 AM
1755,6799,1:00:00 AM
63,6784,1:00:00 AM
908,23919,1:00:00 AM
250,7028,1:00:00 AM
230,6853,1:00:00 AM
1084,6778,1:00:00 AM
1212,7726,1:00:00 AM
361,6886,1:00:00 AM
162,8205,1:00:00 AM
1005,6791,1:00:00 AM
1115,48448,1:00:00 AM
1588,6776,1:00:00 AM
950,6914,1:00:00 AM
454,6791,1:00:00 AM
1675,6787,1:00:00 AM
1037,6951,1:00:00 AM
1488,6951,1:00:00 AM
771,6857,1:00:00 AM
1366,6810,1:00:00 AM
1954,6819,1:00:00 AM
1065,24372,1:00:00 AM
44,6853,1:00:00 AM
1874,6853,1:00:00 AM
558,7007,1:00:00 AM
1627,6784,1:00:00 AM
2033,6791,1:00:00 AM
881,6974,1:00:00 AM
500,6922,1:00:00 AM
685,7280,1:00:00 AM
967,6783,1:00:00 AM
621,6914,1:00:00 AM
744,6889,1:00:00 AM
1295,7024,1:00:00 AM
237,7104,1:00:00 AM
1302,7022,1:00:00 AM
1994,6858,1:00:00 AM
1475,6922,1:00:00 AM
1268,6791,1:00:00 AM
287,37228,1:00:00 AM
110,6854,1:00:00 AM
1626,6778,1:00:00 AM
1090,6783,1:00:00 AM
1675,6787,1:00:00 AM
560,6925,1:00:00 AM
1034,6794,1:00:00 AM
1305,6925,1:00:00 AM
213,6811,1:00:00 AM
31,6783,1:00:00 AM
975,6974,1:00:00 AM
669,6984,1:00:00 AM
1319,6818,1:00:00 AM
950,6914,1:00:00 AM
1038,6790,1:00:00 AM
1385,7008,1:00:00 AM
1816,6946,1:00:00 AM
178,6949,1:00:00 AM
417,6789,1:00:00 AM
683,6889,1:00:00 AM
951,6903,1:00:00 AM
1950,6850,1:00:00 AM
1688,7024,1:00:00 AM
426,6797,1:00:00 AM
1014,6853,1:00:00 AM
1521,6794,1:00:00 AM
452,6891,1:00:00 AM
136,6795,1:00:00 AM
147,7726,1:00:00 AM
587,24121,1:00:00 AM
701,6792,1:00:00 AM
660,39568,1:00:00 AM
838,6889,1:00:00 AM
1583,18939,1:00:00 AM
373,6796,1:00:00 AM
230,6853,1:00:00 AM
2011,6875,1:00:00 AM
135,12209,1:00:00 AM
1503,6792,1:00:00 AM
1136,6859,1:00:00 AM
915,7104,1:00:00 AM
1626,6778,1:00:00 AM
1204,6776,1:00:00 AM
2081,27253,1:00:00 AM
1983,6794,1:00:00 AM
1599,6782,1:00:00 AM
2028,6888,1:00:00 AM
196,6789,1:00:00 AM
1036,22935,1:00:00 AM
1118,6850,1:00:00 AM
1625,24967,1:00:00 AM
1935,6799,1:00:00 AM
402,15383,1:00:00 AM
448,21586,1:00:00 AM
1047,6946,1:00:00 AM
1709,6866,1:00:00 AM
2022,6783,1:00:00 AM
361,6886,1:00:00 AM
917,6863,1:00:00 AM
489,7022,1:00:00 AM
1497,6956,1:00:00 AM
642,6920,1:00:00 AM
1272,6777,1:00:00 AM
544,6800,1:00:00 AM
1602,17406,1:00:00 AM
1069,6857,1:00:00 AM
2030,6821,1:00:00 AM
1469,6799,1:00:00 AM
1755,6799,1:00:00 AM
1819,6838,1:00:00 AM
464,6888,1:00:00 AM
914,6789,1:00:00 AM
1903,27257,1:00:00 AM
2034,6781,1:00:00 AM
1882,6925,1:00:00 AM
1012,6875,1:00:00 AM
532,6859,1:00:00 AM
1219,6854,1:00:00 AM
170,9529,1:00:00 AM
1488,6951,1:00:00 AM
759,6857,1:00:00 AM
391,6809,1:00:00 AM
1919,6888,1:00:00 AM
1253,7058,1:00:00 AM
319,6857,1:00:00 AM
909,6780,1:00:00 AM
1010,6820,1:00:00 AM
9,6776,1:00:00 AM
1981,19390,1:00:00 AM
320,27253,1:00:00 AM
305,6943,1:00:00 AM
1450,6794,1:00:00 AM
762,7505,1:00:00 AM
2033,6791,1:00:00 AM
14,6782,1:00:00 AM
1598,6859,1:00:00 AM
1935,6799,1:00:00 AM
822,22935,1:00:00 AM
259,9529,1:00:00 AM
1110,6973,1:00:00 AM
229,6792,1:00:00 AM
1400,7028,1:00:00 AM
2081,27253,1:00:00 AM
1627,6784,1:00:00 AM
1494,6859,1:00:00 AM
1548,6776,1:00:00 AM
1302,7022,1:00:00 AM
694,6821,1:00:00 AM
1847,6779,1:00:00 AM
214,6779,1:00:00 AM
110,6854,1:00:00 AM
1204,6776,1:00:00 AM
776,6795,1:00:00 AM
49,7443,1:00:00 AM
200,6813,1:00:00 AM
1265,6784,1:00:00 AM
1026,24121,1:00:00 AM
1058,24372,1:00:00 AM
996,6984,1:00:00 AM
287,37228,1:00:00 AM
69,6853,1:00:00 AM
603,17406,1:00:00 AM
1029,7024,1:00:00 AM
501,6795,1:00:00 AM
521,6809,1:00:00 AM
1992,39568,1:00:00 AM
2058,7505,1:00:00 AM
591,17406,1:00:00 AM
545,6838,1:00:00 AM
951,6903,1:00:00 AM
1229,7280,1:00:00 AM
137,8205,1:00:00 AM
298,26541,1:00:00 AM
922,7212,1:00:00 AM
890,7726,1:00:00 AM
562,6811,1:00:00 AM
1488,6951,1:00:00 AM
1839,6780,1:00:00 AM
1178,9079,1:00:00 AM
40,6809,1:00:00 AM
1114,6866,1:00:00 AM
1385,7008,1:00:00 AM
985,6925,1:00:00 AM
419,6858,1:00:00 AM
1975,6949,1:00:00 AM
683,6889,1:00:00 AM
166,7038,1:00:00 AM
1859,34844,1:00:00 AM
994,15383,1:00:00 AM
1606,6780,1:00:00 AM
1981,19390,1:00:00 AM
131,6974,1:00:00 AM
1225,6850,1:00:00 AM
254,7024,1:00:00 AM
102,18939,1:00:00 AM
1545,6984,1:00:00 AM
1972,6789,1:00:00 AM
1452,6891,1:00:00 AM
108,6809,1:00:00 AM
1136,6859,1:00:00 AM
534,30251,1:00:00 AM
876,6920,1:00:00 AM
861,6925,1:00:00 AM
1032,6779,1:00:00 AM
963,6850,1:00:00 AM
280,6956,1:00:00 AM
582,24121,1:00:00 AM
1372,6866,1:00:00 AM
2084,22551,1:00:00 AM
1586,27253,1:00:00 AM
712,6850,1:00:00 AM
1035,6790,1:00:00 AM
4,6888,1:00:00 AM
2100,6791,1:00:00 AM
216,6790,1:00:00 AM
452,6891,1:00:00 AM
1118,6850,1:00:00 AM
131,6974,1:00:00 AM
642,6920,1:00:00 AM
1907,6813,1:00:00 AM
63,6784,1:00:00 AM
2026,7104,1:00:00 AM
1561,6796,1:00:00 AM
1051,6859,1:00:00 AM
804,6819,1:00:00 AM
792,6779,1:00:00 AM
1085,6910,1:00:00 AM
1975,6949,1:00:00 AM
461,6787,1:00:00 AM
1124,6779,1:00:00 AM
1586,27253,1:00:00 AM
14,6782,1:00:00 AM
226,6811,1:00:00 AM
1120,6903,1:00:00 AM
250,7028,1:00:00 AM
546,6817,1:00:00 AM
319,6857,1:00:00 AM
1494,6859,1:00:00 AM
1673,6818,1:00:00 AM
914,6789,1:00:00 AM
1535,6795,1:00:00 AM
822,22935,1:00:00 AM
554,6820,1:00:00 AM
305,6943,1:00:00 AM
1482,6787,1:00:00 AM
1168,23204,1:00:00 AM
2022,6783,1:00:00 AM
1598,6859,1:00:00 AM
1318,6910,1:00:00 AM
1272,6777,1:00:00 AM
294,6783,1:00:00 AM
686,24372,1:00:00 AM
616,15383,1:00:00 AM
88,6821,1:00:00 AM
897,7280,1:00:00 AM
1792,6792,1:00:00 AM
936,6949,1:00:00 AM
2023,6850,1:00:00 AM
1241,6785,1:00:00 AM
1707,6858,1:00:00 AM
419,6858,1:00:00 AM
1271,37480,1:00:00 AM
2083,6783,1:00:00 AM
401,6790,1:00:00 AM
1178,9079,1:00:00 AM
1075,12209,1:00:00 AM
1618,6821,1:00:00 AM
1300,7008,1:00:00 AM
1550,6910,1:00:00 AM
2065,6951,1:00:00 AM
417,6789,1:00:00 AM
559,6790,1:00:00 AM
1240,11208,1:00:00 AM
1012,6875,1:00:00 AM
1736,6838,1:00:00 AM
2081,27253,1:00:00 AM
696,6943,1:00:00 AM
1955,6866,1:00:00 AM
213,6811,1:00:00 AM
639,6815,1:00:00 AM
189,6920,1:00:00 AM
1372,6866,1:00:00 AM
545,6838,1:00:00 AM
753,7726,1:00:00 AM
1868,6888,1:00:00 AM
1831,6821,1:00:00 AM
1254,6819,1:00:00 AM
497,7038,1:00:00 AM
1096,6820,1:00:00 AM
1200,6777,1:00:00 AM
521,6809,1:00:00 AM
251,16938,1:00:00 AM
1036,22935,1:00:00 AM
915,7104,1:00:00 AM
1344,40690,1:00:00 AM
968,6911,1:00:00 AM
1356,6783,1:00:00 AM
560,6925,1:00:00 AM
1010,6820,1:00:00 AM
182,37480,1:00:00 AM
27,34844,1:00:00 AM
1285,7007,1:00:00 AM
751,6809,1:00:00 AM
994,15383,1:00:00 AM
345,6914,1:00:00 AM
1882,6925,1:00:00 AM
1237,6819,1:00:00 AM
1606,6780,1:00:00 AM
738,6789,1:00:00 AM
1152,6922,1:00:00 AM
900,40690,1:00:00 AM
2050,6794,1:00:00 AM
170,9529,1:00:00 AM
1659,6810,1:00:00 AM
226,6811,1:00:00 AM
2028,6888,1:00:00 AM
252,6810,1:00:00 AM
344,22785,1:00:00 AM
341,6780,1:00:00 AM
1311,6797,1:00:00 AM
2065,6951,1:00:00 AM
309,18939,1:00:00 AM
1256,6785,1:00:00 AM
402,15383,1:00:00 AM
103,6868,1:00:00 AM
1498,6795,1:00:00 AM
925,7280,1:00:00 AM
31,6783,1:00:00 AM
1058,24372,1:00:00 AM
1819,6838,1:00:00 AM
776,6795,1:00:00 AM
1868,6888,1:00:00 AM
2006,6974,1:00:00 AM
417,6789,1:00:00 AM
1045,7058,1:00:00 AM
982,7443,1:00:00 AM
476,6863,1:00:00 AM
615,6777,1:00:00 AM
1959,6820,1:00:00 AM
994,15383,1:00:00 AM
1819,6838,1:00:00 AM
792,6779,1:00:00 AM
1195,6974,1:00:00 AM
1375,7022,1:00:00 AM
1929,6800,1:00:00 AM
1573,6777,1:00:00 AM
1240,11208,1:00:00 AM
1078,6795,1:00:00 AM
735,7104,1:00:00 AM
838,6889,1:00:00 AM
417,6789,1:00:00 AM
27,34844,1:00:00 AM
1411,6854,1:00:00 AM
452,6891,1:00:00 AM
1462,6889,1:00:00 AM
630,6785,1:00:00 AM
1525,7028,1:00:00 AM
1428,6984,1:00:00 AM
1703,7035,1:00:00 AM
545,6838,1:00:00 AM
1953,7104,1:00:00 AM
812,6859,1:00:00 AM
1247,6912,1:00:00 AM
576,6922,1:00:00 AM
673,24372,1:00:00 AM
1902,6785,1:00:00 AM
1295,7024,1:00:00 AM
1933,21555,1:00:00 AM
1955,6866,1:00:00 AM
1370,7212,1:00:00 AM
162,8205,1:00:00 AM
489,7022,1:00:00 AM
1627,6784,1:00:00 AM
2041,6922,1:00:00 AM
505,7212,1:00:00 AM
1,7024,1:00:00 AM
2023,6850,1:00:00 AM
175,23415,1:00:00 AM
69,6853,1:00:00 AM
917,6863,1:00:00 AM
449,6778,1:00:00 AM
1970,6777,1:00:00 AM
329,6914,1:00:00 AM
208,6858,1:00:00 AM
204,6789,1:00:00 AM
502,6799,1:00:00 AM
740,6778,1:00:00 AM
1240,11208,1:00:00 AM
1166,6790,1:00:00 AM
1599,6782,1:00:00 AM
301,9671,1:00:00 AM
1479,6794,1:00:00 AM
1285,7007,1:00:00 AM
894,7726,1:00:00 AM
108,6809,1:00:00 AM
44,6853,1:00:00 AM
2006,6974,1:00:00 AM
986,6889,1:00:00 AM
1994,6858,1:00:00 AM
1608,6850,1:00:00 AM
1029,7024,1:00:00 AM
1120,6903,1:00:00 AM
1225,6850,1:00:00 AM
1788,6925,1:00:00 AM
1035,6790,1:00:00 AM
1701,11208,1:00:00 AM
1819,6838,1:00:00 AM
1593,6974,1:00:00 AM
520,8903,1:00:00 AM
1522,6974,1:00:00 AM
1026,24121,1:00:00 AM
754,7212,1:00:00 AM
994,15383,1:00:00 AM
1478,18939,1:00:00 AM
1256,6785,1:00:00 AM
778,6780,1:00:00 AM
694,6821,1:00:00 AM
2023,6850,1:00:00 AM
1069,6857,1:00:00 AM
431,6810,1:00:00 AM
482,6787,1:00:00 AM
1583,18939,1:00:00 AM
767,6791,1:00:00 AM
174,6819,1:00:00 AM
448,21586,1:00:00 AM
844,7443,1:00:00 AM
1236,6973,1:00:00 AM
993,19390,1:00:00 AM
348,27257,1:00:00 AM
1627,6784,1:00:00 AM
1693,22935,1:00:00 AM
119,14146,1:00:00 AM
602,6813,1:00:00 AM
772,6797,1:00:00 AM
801,6857,1:00:00 AM
49,7443,1:00:00 AM
1854,12209,1:00:00 AM
178,6949,1:00:00 AM
1859,34844,1:00:00 AM
1141,6790,1:00:00 AM
461,6787,1:00:00 AM
656,6783,1:00:00 AM
329,6914,1:00:00 AM
1118,6850,1:00:00 AM
1968,11208,1:00:00 AM
1268,6791,1:00:00 AM
1087,6797,1:00:00 AM
1295,7024,1:00:00 AM
1498,6795,1:00:00 AM
1058,24372,1:00:00 AM
1996,6858,1:00:00 AM
250,7028,1:00:00 AM
1051,6859,1:00:00 AM
1311,6797,1:00:00 AM
735,7104,1:00:00 AM
147,7726,1:00:00 AM
1454,6776,1:00:00 AM
562,6811,1:00:00 AM
1671,6858,1:00:00 AM
738,6789,1:00:00 AM
1673,6818,1:00:00 AM
1336,7035,1:00:00 AM
1819,6838,1:00:00 AM
1150,7028,1:00:00 AM
189,6920,1:00:00 AM
857,6858,1:00:00 AM
771,6857,1:00:00 AM
391,6809,1:00:00 AM
546,6817,1:00:00 AM
226,6811,1:00:00 AM
1129,6903,1:00:00 AM
1573,6777,1:00:00 AM
1283,9671,1:00:00 AM
986,6889,1:00:00 AM
936,6949,1:00:00 AM
1990,23415,1:00:00 AM
1997,6875,1:00:00 AM
834,6819,1:00:00 AM
522,18142,1:00:00 AM
1907,6813,1:00:00 AM
62,6792,1:00:00 AM
1882,6925,1:00:00 AM
476,6863,1:00:00 AM
2070,16938,1:00:00 AM
1065,24372,1:00:00 AM
702,6817,1:00:00 AM
1707,6858,1:00:00 AM
1385,7008,1:00:00 AM
792,6779,1:00:00 AM
175,23415,1:00:00 AM
1583,18939,1:00:00 AM
1129,6903,1:00:00 AM
520,8903,1:00:00 AM
1032,6779,1:00:00 AM
1548,6776,1:00:00 AM
582,24121,1:00:00 AM
1789,6819,1:00:00 AM
1056,6780,1:00:00 AM
251,16938,1:00:00 AM
1295,7024,1:00:00 AM
735,7104,1:00:00 AM
1758,6782,1:00:00 AM
559,6790,1:00:00 AM
287,37228,1:00:00 AM
1707,6858,1:00:00 AM
859,16274,1:00:00 AM
122,6914,1:00:00 AM
1319,6818,1:00:00 AM
208,6858,1:00:00 AM
1604,7058,1:00:00 AM
1933,21555,1:00:00 AM
606,8474,1:00:00 AM
1033,6818,1:00:00 AM
616,15383,1:00:00 AM
1130,9529,1:00:00 AM
1452,6891,1:00:00 AM
563,6789,1:00:00 AM
2070,16938,1:00:00 AM
1125,6792,1:00:00 AM
164,7024,1:00:00 AM
241,7022,1:00:00 AM
753,7726,1:00:00 AM
303,6813,1:00:00 AM
119,14146,1:00:00 AM
2008,19390,1:00:00 AM
2065,6951,1:00:00 AM
208,6858,1:00:00 AM
1115,48448,1:00:00 AM
967,6783,1:00:00 AM
1914,6819,1:00:00 AM
1968,11208,1:00:00 AM
522,18142,1:00:00 AM
1349,6792,1:00:00 AM
1037,6951,1:00:00 AM
216,6790,1:00:00 AM
431,6810,1:00:00 AM
1315,6809,1:00:00 AM
909,6780,1:00:00 AM
951,6903,1:00:00 AM
182,37480,1:00:00 AM
545,6838,1:00:00 AM
130,7038,1:00:00 AM
1945,8205,1:00:00 AM
1059,6811,1:00:00 AM
1375,7022,1:00:00 AM
838,6889,1:00:00 AM
88,6821,1:00:00 AM
2022,6783,1:00:00 AM
1096,6820,1:00:00 AM
1609,6889,1:00:00 AM
1768,6891,1:00:00 AM
1240,11208,1:00:00 AM
558,7007,1:00:00 AM
1300,7008,1:00:00 AM
804,6819,1:00:00 AM
1472,19390,1:00:00 AM
1608,6850,1:00:00 AM
428,6886,1:00:00 AM
122,6914,1:00:00 AM
1892,23919,1:00:00 AM
1020,34969,1:00:00 AM
320,27253,1:00:00 AM
1909,6782,1:00:00 AM
1545,6984,1:00:00 AM
1954,6819,1:00:00 AM
34,27257,1:00:00 AM
2098,7443,1:00:00 AM
642,6920,1:00:00 AM
401,6790,1:00:00 AM
2096,6784,1:00:00 AM
1574,6850,1:00:00 AM
1126,6888,1:00:00 AM
178,6949,1:00:00 AM
1052,39568,1:00:00 AM
1475,6922,1:00:00 AM
1001,6949,1:00:00 AM
1137,18142,1:00:00 AM
